post_id,account_id,account_type,follower_count,media_type,content_category,traffic_source,has_call_to_action,post_datetime,post_date,post_hour,day_of_week,likes,comments,shares,saves,reach,impressions,engagement_rate,followers_gained,caption_length,hashtags_count,performance_bucket_label
IG0010967,13,creator,5824,reel,Fashion,Hashtags,0,2025-08-10 01:00:00,2025-08-10,1,Sunday,431,8,21,53,9356,13562,0.0378,681,119,6,medium
IG0010968,12,creator,13798,image,Lifestyle,External,1,2025-04-23 12:00:00,2025-04-23,12,Wednesday,150,5,6,19,4824,6024,0.0299,361,132,8,medium
IG0010969,15,creator,8167,reel,Photography,Explore,0,2025-05-27 22:00:00,2025-05-27,22,Tuesday,129,3,6,24,807,1128,0.1436,303,126,9,high
IG0010970,18,brand,7486,reel,Food,Explore,0,2025-09-25 14:00:00,2025-09-25,14,Thursday,76,3,6,13,6644,8610,0.0114,665,121,8,low
IG0010971,5,creator,10739,reel,Fitness,Explore,0,2025-04-26 09:00:00,2025-04-26,9,Saturday,212,2,9,30,5193,7067,0.0358,170,119,8,medium
IG0010972,7,creator,3551,image,Lifestyle,Profile,0,2025-03-14 07:00:00,2025-03-14,7,Friday,198,5,7,31,4827,5752,0.0419,550,128,6,medium
IG0010973,11,creator,9044,reel,Beauty,Reels Feed,0,2025-06-13 04:00:00,2025-06-13,4,Friday,194,5,12,33,3936,5603,0.0435,239,117,10,high
IG0010974,11,creator,9044,carousel,Comedy,Reels Feed,0,2024-11-26 13:00:00,2024-11-26,13,Tuesday,671,17,43,109,15388,21152,0.0397,817,125,8,medium
IG0010975,15,creator,8167,carousel,Lifestyle,Home Feed,0,2025-07-02 05:00:00,2025-07-02,5,Wednesday,103,0,7,16,4601,5957,0.0212,760,126,7,low
IG0010976,10,brand,4542,reel,Technology,Explore,0,2025-06-08 11:00:00,2025-06-08,11,Sunday,312,9,18,0,4181,6494,0.0522,749,118,10,viral
IG0010977,15,brand,8167,image,Music,Reels Feed,0,2025-03-24 02:00:00,2025-03-24,2,Monday,37,2,3,7,1096,1671,0.0293,753,124,7,medium
IG0010978,13,creator,5824,image,Comedy,Reels Feed,0,2025-06-05 14:00:00,2025-06-05,14,Thursday,26,1,4,4,2009,2234,0.0157,973,118,13,low
IG0010979,14,creator,3083,image,Fitness,Hashtags,0,2025-02-21 17:00:00,2025-02-21,17,Friday,384,12,18,49,4929,7023,0.0659,434,108,9,viral
IG0010980,17,creator,15923,carousel,Photography,Profile,1,2025-08-26 22:00:00,2025-08-26,22,Tuesday,297,12,18,48,6040,8855,0.0423,585,133,7,high
IG0010981,13,brand,5824,reel,Lifestyle,Reels Feed,1,2025-09-09 00:00:00,2025-09-09,0,Tuesday,324,0,33,42,2891,4341,0.0919,695,152,9,medium
IG0010982,10,creator,4542,reel,Music,Reels Feed,0,2025-08-05 14:00:00,2025-08-05,14,Tuesday,310,16,14,58,12356,17079,0.0233,753,130,10,low
IG0010983,1,brand,9461,reel,Fashion,Explore,0,2025-04-25 16:00:00,2025-04-25,16,Friday,972,30,33,159,5424,6600,0.1809,522,105,11,viral
IG0010984,1,creator,9461,carousel,Music,External,0,2025-06-24 07:00:00,2025-06-24,7,Tuesday,211,6,6,26,8011,8980,0.0277,409,116,12,medium
IG0010985,15,creator,8167,carousel,Music,Home Feed,1,2025-07-13 12:00:00,2025-07-13,12,Sunday,291,3,0,39,9600,12355,0.027,389,130,8,low
IG0010986,16,creator,9696,image,Comedy,External,0,2025-05-31 05:00:00,2025-05-31,5,Saturday,214,10,7,28,5367,5944,0.0436,367,124,12,high
IG0010987,12,creator,13798,reel,Fashion,Home Feed,0,2025-09-21 13:00:00,2025-09-21,13,Sunday,0,3,3,13,6417,7996,0.0024,743,121,8,low
IG0010988,6,creator,10034,carousel,Music,External,0,2025-06-30 18:00:00,2025-06-30,18,Monday,36,0,2,5,1483,1631,0.0264,848,123,4,medium
IG0010989,6,brand,10034,image,Technology,Reels Feed,0,2025-07-12 08:00:00,2025-07-12,8,Saturday,180,7,14,31,2944,4088,0.0568,239,138,12,viral
IG0010990,12,creator,13798,image,Lifestyle,Home Feed,1,2025-04-28 00:00:00,2025-04-28,0,Monday,143,2,9,19,13421,19057,0.0091,497,126,7,low
IG0010991,15,creator,8167,reel,Lifestyle,Profile,0,2025-04-29 20:00:00,2025-04-29,20,Tuesday,317,14,31,49,5098,7725,0.0532,723,114,9,high
IG0010992,4,creator,4972,carousel,Technology,Home Feed,0,2025-08-15 00:00:00,2025-08-15,0,Friday,117,2,5,25,4908,7843,0.019,931,130,9,low
IG0010993,4,creator,4972,carousel,Lifestyle,Home Feed,1,2025-05-05 12:00:00,2025-05-05,12,Monday,64,0,2,10,2510,3003,0.0253,941,116,5,medium
IG0010994,2,creator,22291,image,Music,External,1,2025-03-22 06:00:00,2025-03-22,6,Saturday,195,0,10,28,7621,8688,0.0268,324,109,7,medium
IG0010995,12,creator,13798,carousel,Photography,Profile,0,2025-04-10 00:00:00,2025-04-10,0,Thursday,298,4,12,50,4605,6403,0.0568,616,119,8,high
IG0010996,7,brand,3551,image,Music,Explore,0,2025-04-12 03:00:00,2025-04-12,3,Saturday,274,5,7,42,3560,4133,0.0794,18,118,13,viral
IG0010997,20,creator,31095,carousel,Comedy,External,0,2025-08-12 17:00:00,2025-08-12,17,Tuesday,133,4,10,16,3790,5679,0.0287,390,122,7,medium
IG0010998,9,brand,6916,image,Beauty,Reels Feed,1,2025-09-18 02:00:00,2025-09-18,2,Thursday,178,3,10,24,5475,7100,0.0303,191,113,7,medium
IG0010999,9,creator,6916,image,Photography,Reels Feed,0,2025-01-20 21:00:00,2025-01-20,21,Monday,258,11,19,36,3628,4352,0.0744,130,102,8,viral
IG0011000,8,creator,15986,reel,Fitness,Profile,0,2025-06-25 06:00:00,2025-06-25,6,Wednesday,641,21,34,88,10024,11673,0.0672,439,114,16,viral
IG0011001,14,creator,3083,carousel,Fitness,Home Feed,0,2025-01-09 17:00:00,2025-01-09,17,Thursday,47,0,1,9,2204,2479,0.023,498,106,16,low
IG0011002,1,creator,9461,reel,Photography,Profile,0,2025-01-19 00:00:00,2025-01-19,0,Sunday,52,0,4,9,1741,2378,0.0273,945,133,8,low
IG0011003,12,creator,13798,reel,Music,Explore,1,2025-06-29 17:00:00,2025-06-29,17,Sunday,172,5,12,27,4791,7284,0.0297,894,128,5,medium
IG0011004,2,creator,22291,image,Food,Hashtags,0,2025-02-21 23:00:00,2025-02-21,23,Friday,129,3,3,23,8919,12952,0.0122,682,112,6,low
IG0011005,13,creator,5824,reel,Beauty,Profile,1,2025-01-09 08:00:00,2025-01-09,8,Thursday,90,3,2,12,1794,2274,0.0471,773,117,10,high
IG0011006,4,brand,4972,carousel,Technology,Hashtags,0,2025-08-26 07:00:00,2025-08-26,7,Tuesday,116,4,5,15,6914,10257,0.0136,100,138,9,low
IG0011007,20,creator,31095,image,Music,Reels Feed,1,2025-05-08 16:00:00,2025-05-08,16,Thursday,268,7,11,33,4109,5787,0.0551,84,132,6,viral
IG0011008,18,brand,7486,carousel,Photography,Profile,0,2025-01-29 01:00:00,2025-01-29,1,Wednesday,351,13,17,51,7109,9442,0.0458,769,115,10,high
IG0011009,19,creator,3447,reel,Food,Hashtags,1,2025-01-24 03:00:00,2025-01-24,3,Friday,1362,54,72,177,6967,8840,0.1883,159,140,5,viral
IG0011010,16,brand,9696,carousel,Music,Hashtags,1,2025-03-02 14:00:00,2025-03-02,14,Sunday,349,8,15,62,6185,8769,0.0495,196,119,11,high
IG0011011,14,brand,3083,image,Food,External,1,2025-01-12 07:00:00,2025-01-12,7,Sunday,906,28,33,148,13905,21135,0.0528,256,123,5,high
IG0011012,8,creator,15986,carousel,Photography,Profile,0,2025-04-15 14:00:00,2025-04-15,14,Tuesday,580,15,32,70,12687,15497,0.045,74,126,6,high
IG0011013,12,creator,13798,carousel,Music,Reels Feed,0,2025-07-18 06:00:00,2025-07-18,6,Friday,144,4,3,24,7186,10464,0.0167,627,100,8,low
IG0011014,9,creator,6916,reel,Fashion,Explore,0,2025-09-12 23:00:00,2025-09-12,23,Friday,486,20,28,63,7097,9488,0.0629,630,127,7,viral
IG0011015,6,creator,10034,image,Lifestyle,Reels Feed,1,2025-05-01 08:00:00,2025-05-01,8,Thursday,321,17,18,61,5037,7764,0.0537,537,123,10,high
IG0011016,18,brand,7486,image,Photography,Hashtags,0,2025-10-22 19:00:00,2025-10-22,19,Wednesday,125,2,5,19,5569,7529,0.0201,483,114,6,low
IG0011017,2,creator,22291,carousel,Fitness,Home Feed,0,2025-11-15 11:00:00,2025-11-15,11,Saturday,38,1,0,7,3029,3383,0.0136,923,110,6,low
IG0011018,8,creator,15986,carousel,Fitness,Profile,0,2025-06-08 03:00:00,2025-06-08,3,Sunday,127,2,8,0,7632,9089,0.0151,488,94,6,low
IG0011019,14,brand,3083,image,Beauty,Reels Feed,1,2025-09-29 13:00:00,2025-09-29,13,Monday,176,7,6,28,2923,4372,0.0496,509,116,5,high
IG0011020,6,creator,10034,image,Travel,Profile,0,2025-04-12 10:00:00,2025-04-12,10,Saturday,41,0,3,5,2177,3259,0.015,341,108,10,low
IG0011021,10,creator,4542,image,Fitness,External,0,2025-10-31 18:00:00,2025-10-31,18,Friday,95,1,3,12,1257,1992,0.0557,163,126,9,high
IG0011022,8,creator,15986,reel,Travel,Explore,0,2024-12-27 22:00:00,2024-12-27,22,Friday,642,16,0,0,10771,13701,0.048,803,138,4,high
IG0011023,17,creator,15923,carousel,Fashion,Explore,0,2025-11-15 13:00:00,2025-11-15,13,Saturday,39,2,3,8,2543,3387,0.0154,706,104,8,low
IG0011024,12,creator,13798,carousel,Photography,Home Feed,1,2025-02-27 10:00:00,2025-02-27,10,Thursday,311,14,16,55,7558,10549,0.0375,15,115,13,medium
IG0011025,17,brand,15923,carousel,Food,Reels Feed,0,2024-12-11 19:00:00,2024-12-11,19,Wednesday,63,1,5,4,3283,3908,0.0187,3,134,7,low
IG0011026,13,creator,5824,carousel,Beauty,Reels Feed,0,2025-09-17 12:00:00,2025-09-17,12,Wednesday,76,2,1,9,1541,2376,0.037,449,123,13,medium
IG0011027,19,creator,3447,carousel,Lifestyle,Reels Feed,0,2025-05-08 13:00:00,2025-05-08,13,Thursday,252,11,12,45,3700,5419,0.0591,299,101,8,viral
IG0011028,12,creator,13798,reel,Technology,External,1,2025-07-17 12:00:00,2025-07-17,12,Thursday,101,4,2,15,2733,3582,0.0341,858,111,7,medium
IG0011029,16,creator,9696,carousel,Travel,Hashtags,0,2025-03-01 16:00:00,2025-03-01,16,Saturday,174,3,13,24,2509,3132,0.0683,88,114,10,viral
IG0011030,5,creator,10739,carousel,Lifestyle,Hashtags,1,2025-07-03 15:00:00,2025-07-03,15,Thursday,129,2,4,17,6189,9706,0.0157,78,99,10,low
IG0011031,16,creator,9696,image,Beauty,External,0,2025-04-06 07:00:00,2025-04-06,7,Sunday,147,3,5,24,3040,4204,0.0426,65,118,7,high
IG0011032,6,brand,10034,carousel,Beauty,Explore,0,2025-04-24 16:00:00,2025-04-24,16,Thursday,216,6,12,33,4035,5898,0.0453,738,132,7,low
IG0011033,11,creator,9044,carousel,Fitness,Explore,1,2025-07-08 11:00:00,2025-07-08,11,Tuesday,220,8,14,39,7822,10650,0.0264,790,134,15,medium
IG0011034,17,creator,15923,image,Lifestyle,Home Feed,0,2025-05-10 18:00:00,2025-05-10,18,Saturday,124,5,6,16,1569,1737,0.0869,571,110,11,viral
IG0011035,14,creator,3083,carousel,Music,Reels Feed,0,2025-10-14 08:00:00,2025-10-14,8,Tuesday,41,0,1,5,1215,1695,0.0277,368,114,5,medium
IG0011036,6,creator,10034,reel,Comedy,Home Feed,0,2025-09-18 10:00:00,2025-09-18,10,Thursday,106,5,6,12,6751,7451,0.0173,259,111,5,low
IG0011037,11,brand,9044,image,Beauty,Explore,0,2024-12-12 00:00:00,2024-12-12,0,Thursday,590,13,30,95,8589,11877,0.0613,420,112,3,high
IG0011038,12,creator,13798,reel,Travel,Home Feed,1,2025-01-29 16:00:00,2025-01-29,16,Wednesday,300,7,12,38,4548,5677,0.0629,118,107,11,viral
IG0011039,13,brand,5824,carousel,Technology,Profile,0,2025-09-30 18:00:00,2025-09-30,18,Tuesday,341,7,20,42,8553,13060,0.0314,587,133,3,medium
IG0011040,4,creator,4972,carousel,Technology,Profile,0,2025-11-10 12:00:00,2025-11-10,12,Monday,152,7,7,19,4533,6699,0.0276,664,138,13,medium
IG0011041,7,creator,3551,carousel,Fashion,External,0,2025-08-15 11:00:00,2025-08-15,11,Friday,369,6,16,60,7739,10661,0.0423,761,113,4,medium
IG0011042,2,creator,22291,carousel,Fashion,Profile,0,2025-11-17 22:00:00,2025-11-17,22,Monday,469,9,22,65,7139,10056,0.0562,659,130,7,viral
IG0011043,6,creator,10034,reel,Fitness,External,0,2025-11-03 11:00:00,2025-11-03,11,Monday,328,11,24,45,4230,5505,0.0741,656,125,9,viral
IG0011044,6,creator,10034,reel,Music,External,0,2025-08-16 12:00:00,2025-08-16,12,Saturday,844,29,33,0,13490,17863,0.0507,148,118,9,viral
IG0011045,18,creator,7486,carousel,Fitness,Home Feed,0,2025-03-31 05:00:00,2025-03-31,5,Monday,85,5,3,15,4067,6500,0.0166,72,113,9,low
IG0011046,20,brand,31095,image,Technology,Profile,0,2025-04-26 12:00:00,2025-04-26,12,Saturday,806,23,32,106,15291,22150,0.0437,204,133,4,high
IG0011047,8,brand,15986,carousel,Food,Hashtags,1,2025-07-04 20:00:00,2025-07-04,20,Friday,332,7,17,63,10256,12159,0.0345,521,97,10,medium
IG0011048,8,brand,15986,carousel,Technology,Explore,0,2025-09-09 10:00:00,2025-09-09,10,Tuesday,21,0,1,3,2108,2388,0.0105,224,116,7,low
IG0011049,8,creator,15986,carousel,Beauty,External,0,2025-02-19 19:00:00,2025-02-19,19,Wednesday,0,1,1,1,939,1379,0.0022,788,115,5,low
IG0011050,8,creator,15986,carousel,Lifestyle,Profile,1,2024-12-13 20:00:00,2024-12-13,20,Friday,184,4,6,28,2716,4118,0.0539,823,119,9,high
IG0011051,1,creator,9461,carousel,Lifestyle,Profile,0,2024-11-25 20:00:00,2024-11-25,20,Monday,55,4,5,6,1888,2804,0.025,853,115,6,medium
IG0011052,2,creator,22291,image,Beauty,Profile,0,2025-08-07 10:00:00,2025-08-07,10,Thursday,126,5,6,21,3835,4746,0.0333,529,139,4,medium
IG0011053,12,creator,13798,carousel,Beauty,External,0,2025-05-14 11:00:00,2025-05-14,11,Wednesday,134,3,8,14,8702,10147,0.0157,246,113,3,low
IG0011054,15,creator,8167,image,Technology,Explore,0,2025-11-07 22:00:00,2025-11-07,22,Friday,1679,35,88,270,22165,30511,0.0679,142,113,10,viral
IG0011055,4,brand,4972,reel,Lifestyle,Profile,0,2024-12-26 21:00:00,2024-12-26,21,Thursday,46,2,4,6,1454,1615,0.0359,736,116,11,medium
IG0011056,3,brand,10018,reel,Lifestyle,Hashtags,1,2025-08-28 14:00:00,2025-08-28,14,Thursday,649,21,36,96,10304,12497,0.0642,159,120,8,viral
IG0011057,14,brand,3083,carousel,Photography,External,0,2025-04-24 08:00:00,2025-04-24,8,Thursday,230,6,0,33,2987,4098,0.0656,979,125,6,viral
IG0011058,8,brand,15986,carousel,Lifestyle,Reels Feed,0,2025-10-07 13:00:00,2025-10-07,13,Tuesday,399,9,20,55,5533,8718,0.0554,433,115,10,high
IG0011059,13,creator,5824,carousel,Beauty,Home Feed,0,2025-08-09 02:00:00,2025-08-09,2,Saturday,117,3,9,20,2303,2791,0.0534,462,117,5,high
IG0011060,19,creator,3447,image,Fashion,Home Feed,1,2024-12-26 06:00:00,2024-12-26,6,Thursday,3127,85,156,452,46360,67934,0.0562,758,119,7,viral
IG0011061,5,brand,10739,carousel,Music,Hashtags,1,2025-02-14 05:00:00,2025-02-14,5,Friday,0,6,6,27,2804,4461,0.0087,181,119,5,high
IG0011062,13,creator,5824,image,Food,External,1,2025-08-22 02:00:00,2025-08-22,2,Friday,657,26,36,94,8945,11264,0.0722,268,109,8,viral
IG0011063,20,creator,31095,image,Beauty,Hashtags,1,2025-03-02 22:00:00,2025-03-02,22,Sunday,223,8,11,36,4316,5397,0.0515,634,112,9,high
IG0011064,1,creator,9461,image,Lifestyle,Reels Feed,1,2025-06-05 22:00:00,2025-06-05,22,Thursday,54,2,4,11,3120,4116,0.0172,617,127,3,low
IG0011065,16,creator,9696,image,Travel,Explore,0,2025-10-03 09:00:00,2025-10-03,9,Friday,502,16,25,70,10256,13996,0.0438,217,121,5,high
IG0011066,2,brand,22291,image,Technology,Home Feed,0,2025-02-28 16:00:00,2025-02-28,16,Friday,296,8,15,38,5076,7645,0.0467,762,105,9,high
IG0011067,7,brand,3551,image,Technology,Explore,0,2025-02-04 21:00:00,2025-02-04,21,Tuesday,172,7,8,27,10018,13427,0.0159,496,106,10,low
IG0011068,6,creator,10034,image,Music,External,0,2025-06-03 14:00:00,2025-06-03,14,Tuesday,522,19,27,87,9385,13024,0.0503,511,112,6,high
IG0011069,5,creator,10739,image,Beauty,Reels Feed,0,2025-04-07 13:00:00,2025-04-07,13,Monday,92,1,7,18,3868,5665,0.0208,453,108,8,low
IG0011070,4,creator,4972,reel,Music,Hashtags,1,2025-01-15 10:00:00,2025-01-15,10,Wednesday,161,4,6,26,5835,7084,0.0278,383,115,5,medium
IG0011071,2,creator,22291,image,Fashion,Hashtags,0,2025-02-04 22:00:00,2025-02-04,22,Tuesday,159,5,7,26,5064,7277,0.0271,833,126,7,medium
IG0011072,10,creator,4542,reel,Comedy,Home Feed,0,2025-04-14 17:00:00,2025-04-14,17,Monday,56,0,0,5,1343,1820,0.0335,741,116,10,medium
IG0011073,5,brand,10739,image,Fitness,Hashtags,0,2025-01-29 14:00:00,2025-01-29,14,Wednesday,148,2,10,25,2423,3053,0.0606,762,117,3,viral
IG0011074,18,creator,7486,image,Travel,Explore,1,2025-04-02 18:00:00,2025-04-02,18,Wednesday,47,1,2,11,3068,3484,0.0175,384,107,8,low
IG0011075,10,brand,4542,reel,Fitness,Hashtags,0,2025-04-20 07:00:00,2025-04-20,7,Sunday,517,15,35,83,14098,15515,0.0419,772,119,8,high
IG0011076,15,creator,8167,image,Comedy,Home Feed,0,2025-05-08 10:00:00,2025-05-08,10,Thursday,289,7,15,44,4710,6850,0.0518,915,126,3,high
IG0011077,9,creator,6916,carousel,Travel,Reels Feed,0,2025-05-01 00:00:00,2025-05-01,0,Thursday,139,2,5,18,5427,7986,0.0205,168,113,7,low
IG0011078,11,creator,9044,image,Fitness,Explore,0,2025-02-03 02:00:00,2025-02-03,2,Monday,148,1,9,20,2966,3601,0.0494,642,116,8,high
IG0011079,17,creator,15923,reel,Travel,Home Feed,0,2025-09-15 18:00:00,2025-09-15,18,Monday,180,4,13,36,3634,4486,0.0519,396,117,7,high
IG0011080,9,creator,6916,image,Music,Home Feed,0,2025-08-17 10:00:00,2025-08-17,10,Sunday,182,4,2,24,11558,14310,0.0148,629,121,7,low
IG0011081,16,brand,9696,image,Food,External,0,2025-10-20 18:00:00,2025-10-20,18,Monday,154,7,8,19,7160,10980,0.0171,355,113,7,low
IG0011082,6,creator,10034,carousel,Photography,Reels Feed,0,2025-03-08 17:00:00,2025-03-08,17,Saturday,300,5,23,48,13566,17830,0.0211,897,101,7,low
IG0011083,11,creator,9044,reel,Travel,Hashtags,0,2025-05-29 20:00:00,2025-05-29,20,Thursday,350,7,18,51,10636,16889,0.0252,420,106,11,medium
IG0011084,17,creator,15923,carousel,Comedy,Hashtags,0,2025-01-14 13:00:00,2025-01-14,13,Tuesday,339,0,24,43,7266,8930,0.0455,845,109,11,high
IG0011085,4,creator,4972,reel,Music,Profile,0,2025-02-20 13:00:00,2025-02-20,13,Thursday,457,6,19,59,6503,8750,0.0618,746,119,5,viral
IG0011086,15,creator,8167,reel,Photography,Explore,0,2025-10-27 12:00:00,2025-10-27,12,Monday,121,1,5,20,3863,4265,0.0345,608,106,9,medium
IG0011087,1,brand,9461,reel,Music,Profile,1,2024-12-29 18:00:00,2024-12-29,18,Sunday,82,1,1,14,2191,2578,0.038,757,119,4,medium
IG0011088,20,creator,31095,image,Fashion,Reels Feed,0,2025-01-08 11:00:00,2025-01-08,11,Wednesday,118,1,3,17,2668,3684,0.0377,545,125,13,medium
IG0011089,1,creator,9461,carousel,Lifestyle,Reels Feed,0,2025-03-24 18:00:00,2025-03-24,18,Monday,333,0,22,49,5903,8117,0.0498,486,120,11,high
IG0011090,9,creator,6916,carousel,Technology,Profile,0,2025-05-09 10:00:00,2025-05-09,10,Friday,90,3,6,13,2595,3646,0.0307,337,129,7,medium
IG0011091,12,creator,13798,image,Fashion,Profile,0,2025-07-04 00:00:00,2025-07-04,0,Friday,544,21,24,95,8201,10652,0.0642,811,99,10,viral
IG0011092,4,creator,4972,reel,Comedy,Explore,1,2025-01-15 05:00:00,2025-01-15,5,Wednesday,165,2,7,20,2576,3789,0.0512,29,123,7,high
IG0011093,13,brand,5824,image,Beauty,Home Feed,0,2025-08-11 09:00:00,2025-08-11,9,Monday,177,5,15,28,2227,3332,0.0675,65,110,6,viral
IG0011094,7,creator,3551,carousel,Beauty,Profile,0,2025-06-08 08:00:00,2025-06-08,8,Sunday,443,14,23,61,8522,9556,0.0566,843,120,3,viral
IG0011095,8,creator,15986,carousel,Technology,Hashtags,0,2025-06-03 05:00:00,2025-06-03,5,Tuesday,81,0,2,7,3802,4797,0.0188,395,105,11,low
IG0011096,13,creator,5824,image,Music,Reels Feed,0,2025-06-20 12:00:00,2025-06-20,12,Friday,130,5,9,25,1671,1905,0.0887,951,138,7,viral
IG0011097,11,creator,9044,carousel,Food,Profile,0,2025-06-22 05:00:00,2025-06-22,5,Sunday,206,8,10,26,6936,9750,0.0256,141,113,9,medium
IG0011098,9,creator,6916,image,Comedy,Profile,1,2025-06-29 19:00:00,2025-06-29,19,Sunday,1011,25,58,186,15781,19670,0.0651,932,125,6,viral
IG0011099,16,creator,9696,image,Technology,Hashtags,1,2025-06-23 16:00:00,2025-06-23,16,Monday,0,6,15,36,6697,8501,0.0067,525,120,5,medium
IG0011100,10,creator,4542,carousel,Photography,Home Feed,1,2025-01-17 01:00:00,2025-01-17,1,Friday,187,7,6,31,2823,3551,0.0651,233,121,7,viral
IG0011101,11,brand,9044,carousel,Photography,Profile,1,2025-09-03 01:00:00,2025-09-03,1,Wednesday,162,5,3,18,3578,4013,0.0468,1000,131,7,high
IG0011102,12,creator,13798,carousel,Beauty,Profile,1,2024-12-03 09:00:00,2024-12-03,9,Tuesday,208,9,11,31,3948,5412,0.0479,983,127,11,high
IG0011103,14,creator,3083,image,Lifestyle,Explore,1,2025-08-18 00:00:00,2025-08-18,0,Monday,213,0,8,31,9278,12359,0.0204,986,129,13,low
IG0011104,19,creator,3447,reel,Music,Reels Feed,0,2025-05-10 01:00:00,2025-05-10,1,Saturday,850,19,50,121,11890,17576,0.0592,741,113,7,viral
IG0011105,12,creator,13798,image,Beauty,Explore,1,2025-08-25 14:00:00,2025-08-25,14,Monday,166,9,9,24,4652,6394,0.0325,216,125,10,medium
IG0011106,18,creator,7486,image,Food,Reels Feed,1,2025-09-27 20:00:00,2025-09-27,20,Saturday,229,4,9,29,2922,3587,0.0756,619,110,7,viral
IG0011107,17,creator,15923,carousel,Technology,Reels Feed,0,2024-12-24 03:00:00,2024-12-24,3,Tuesday,128,2,8,23,8485,12870,0.0125,963,114,4,low
IG0011108,3,creator,10018,reel,Travel,Profile,1,2025-09-08 07:00:00,2025-09-08,7,Monday,227,15,10,36,6229,7400,0.0389,583,133,5,medium
IG0011109,1,creator,9461,image,Food,External,0,2025-01-10 18:00:00,2025-01-10,18,Friday,374,17,26,40,8533,13276,0.0344,722,127,10,medium
IG0011110,19,creator,3447,carousel,Travel,Home Feed,1,2025-11-16 19:00:00,2025-11-16,19,Sunday,80,2,9,11,7442,10627,0.0096,812,117,9,low
IG0011111,4,creator,4972,image,Music,External,0,2025-03-17 23:00:00,2025-03-17,23,Monday,422,20,19,74,5695,8052,0.0664,331,121,7,viral
IG0011112,16,brand,9696,carousel,Technology,Home Feed,0,2025-03-18 16:00:00,2025-03-18,16,Tuesday,315,8,17,48,11023,16911,0.0229,601,127,11,low
IG0011113,12,creator,13798,image,Photography,Hashtags,0,2024-12-08 06:00:00,2024-12-08,6,Sunday,281,7,16,43,3809,5305,0.0654,278,129,5,viral
IG0011114,13,creator,5824,carousel,Photography,Reels Feed,0,2024-12-03 21:00:00,2024-12-03,21,Tuesday,224,8,13,37,11130,17687,0.0159,804,116,7,low
IG0011115,17,creator,15923,carousel,Fashion,Home Feed,1,2025-05-07 04:00:00,2025-05-07,4,Wednesday,220,8,12,28,5831,9264,0.0289,356,142,12,medium
IG0011116,8,brand,15986,reel,Photography,Reels Feed,0,2025-03-18 00:00:00,2025-03-18,0,Tuesday,116,1,13,18,4893,7213,0.0205,331,129,12,medium
IG0011117,13,brand,5824,reel,Comedy,Home Feed,1,2025-03-19 17:00:00,2025-03-19,17,Wednesday,282,6,8,43,4401,6612,0.0513,557,93,3,high
IG0011118,20,creator,31095,carousel,Fashion,Home Feed,0,2025-11-16 04:00:00,2025-11-16,4,Sunday,113,6,8,20,1990,2788,0.0527,301,153,12,high
IG0011119,5,creator,10739,carousel,Fashion,Profile,0,2025-11-09 06:00:00,2025-11-09,6,Sunday,289,8,23,35,5154,6792,0.0523,101,134,6,high
IG0011120,18,brand,7486,carousel,Photography,Profile,1,2025-09-03 13:00:00,2025-09-03,13,Wednesday,145,2,5,23,5953,8921,0.0196,401,119,9,low
IG0011121,15,creator,8167,carousel,Beauty,Home Feed,0,2025-10-13 06:00:00,2025-10-13,6,Monday,130,11,6,17,2080,2519,0.0651,92,126,6,viral
IG0011122,12,creator,13798,carousel,Lifestyle,Hashtags,0,2025-08-14 16:00:00,2025-08-14,16,Thursday,122,1,3,12,2262,2668,0.0517,240,127,3,high
IG0011123,17,creator,15923,carousel,Lifestyle,Reels Feed,1,2025-11-11 12:00:00,2025-11-11,12,Tuesday,84,4,5,11,1747,2349,0.0443,720,116,9,high
IG0011124,15,creator,8167,image,Comedy,External,0,2025-03-20 23:00:00,2025-03-20,23,Thursday,179,9,8,25,3006,4367,0.0506,695,133,9,high
IG0011125,2,brand,22291,carousel,Fitness,Explore,1,2025-10-05 03:00:00,2025-10-05,3,Sunday,116,6,5,21,1749,2138,0.0692,308,125,9,viral
IG0011126,6,creator,10034,reel,Beauty,Hashtags,0,2025-05-30 11:00:00,2025-05-30,11,Friday,90,1,2,18,3931,5916,0.0188,245,120,11,low
